Question Number,Memory Type,Question,Ground Truth,AI Response,Accuracy Score,Is Correct,Response Length,Contains Error,Timestamp
468,Manual Entry,Who wants to adopt another dog someday?,Ryan.,"Ryan is the one who plans to adopt another dog in the future. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,135,False,2025-08-13T21:18:46.683762
469,Manual Entry,Who said cats have nine lives and use each to cause heart attacks?,Emma.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T21:20:21.777940
470,Manual Entry,Who ended up at a monastic temple due to getting lost?,Chloe.,"Someone ended up at a monastic temple due to getting lost. If you have more questions or need further details, feel free to ask!",0.0,False,128,False,2025-08-13T21:21:07.198904
471,Manual Entry,Which friend always falls asleep during relaxation activities?,Sarah.,"Emma has a friend who habitually falls asleep during relaxation activities. If you have more questions or need further details, feel free to ask!",0.0,False,145,False,2025-08-13T21:21:18.355075
472,Manual Entry,Who invested their bonus into a new camera lens?,Ryan.,"Ryan invested his bonus into a new camera lens. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,121,False,2025-08-13T21:21:48.051960
473,Manual Entry,Which friend joked about painting a volcano by accident?,Jake.,"The friend who joked about painting a volcano by accident is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,185,False,2025-08-13T21:22:00.173061
474,Manual Entry,Who always says ‘Meditation is saving my sanity’?,Sarah.,"The knowledge graph doesn't specify who always says ""Meditation is saving my sanity."" If you have more questions or need further details, feel free to ask!",0.0,False,155,False,2025-08-13T21:22:27.572374
475,Manual Entry,Which friend gets purr‑well soon vibes from their cats?,Emma.,"The friend who gets purr-well soon vibes from their cats is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,184,False,2025-08-13T21:22:41.883544
476,Manual Entry,Who enjoys reading ‘The Midnight Library’?,Chloe.,"Emma inquired about the enjoyment of ""The Midnight Library."" If you have more questions about Emma or anything else, feel free to ask!",0.0,False,134,False,2025-08-13T21:23:06.888677
477,Manual Entry,Who discovered that tofu can be delicious in spicy Thai curry?,No one; tofu was not mentioned in the curry.,"Emma discovered that tofu can be delicious in spicy Thai curry. If you have more questions about Emma or anything else, feel free to ask!",0.4,False,137,False,2025-08-13T21:23:39.280797
478,Manual Entry,Who uses noise‑canceling headphones to avoid hearing a snoring dog?,Ryan.,"Ryan uses noise-canceling headphones to avoid hearing a snoring dog. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,142,False,2025-08-13T21:24:13.014545
479,Manual Entry,Who writes recipes with secret ingredients?,Jake (raisin meatballs).,"Jake is known for using secret ingredients in his recipes, specifically raisins. If you have more questions about Jake or anything else, feel free to ask!",0.4,False,154,False,2025-08-13T21:24:43.798681
480,Manual Entry,Which friend created a cat‑shaped succulent planter?,Sarah.,"The friend who created a cat-shaped succulent planter is Chloe. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,138,False,2025-08-13T21:24:57.135812
481,Manual Entry,Who visited a giant digital projection art exhibit?,Chloe.,"Chloe visited a giant digital projection art exhibit. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,128,False,2025-08-13T21:25:24.392427
482,Manual Entry,Who suffers from an ‘E’ key sticking after spilling coffee?,Ryan.,"Ryan is the one who suffers from an 'E' key sticking after spilling coffee on the keyboard. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,165,False,2025-08-13T21:25:54.460097
483,Manual Entry,Which friend used a VR museum tour of the Louvre?,Emma.,"Emma inquired about the usage of a VR museum tour of the Louvre. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,138,False,2025-08-13T21:26:08.111977
484,Manual Entry,Who once microwaved noodles without water?,Ryan.,"An unknown person performed the action of microwaving noodles without water. If you have more questions or need further details, feel free to ask!",0.0,False,146,False,2025-08-13T21:26:38.179786
485,Manual Entry,Who prepared mango sticky rice that everyone loved?,Chloe.,"Chloe prepared mango sticky rice, and everyone enjoyed it. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,133,False,2025-08-13T21:27:41.691628
486,Manual Entry,Who named their new laptop ‘Silver Ultrabook’?,It’s simply a silver ultrabook; no special name.,"An Unnamed Person humorously named their new laptop ""Silver Ultrabook."" If you have more questions or need further details, feel free to ask!",0.0,False,141,False,2025-08-13T21:28:44.093927
487,Manual Entry,Which friend found a succulent planter shaped like a cat for Whiskers?,Sarah.,"The friend who found a succulent planter shaped like a cat for Whiskers is Chloe. If you have more questions about Chloe or anything else, feel free to ask!",0.0,False,156,False,2025-08-13T21:28:55.675388
488,Manual Entry,Who frequently uses voice‑to‑text due to finger injuries?,Ryan.,"An unspecified person uses voice-to-text due to finger injuries. If you have more questions or need further details, feel free to ask!",0.0,False,134,False,2025-08-13T21:29:26.245538
489,Manual Entry,Who lost power during a summer storm and turned melted ice cream into a milkshake?,Chloe.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T21:31:01.341531
490,Manual Entry,Which friend ended the script by planning a camping trip to Acadia National Park?,Emma.,"The friend who ended the script by planning a camping trip to Acadia National Park is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,210,False,2025-08-13T21:31:20.455012
491,Manual Entry,Who spilled cappuccino on themselves at their new job?,Jake.,"It was Jake who spilled cappuccino on himself at his new job. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,135,False,2025-08-13T21:31:38.652451
492,Manual Entry,Which friend found their cat literally kneading their lap like bread dough?,Emma.,"The cat that was kneading a lap like bread dough is associated with Emma, as Mittens kneads Emma's lap. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,177,False,2025-08-13T21:31:57.570404
493,Manual Entry,Who read ‘Project Hail Mary’ and loved its mix of humor and science?,Emma.,"Emma is the one who read 'Project Hail Mary' and enjoyed its mix of humor and science. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,160,False,2025-08-13T21:32:13.859081
494,Manual Entry,Which friend described the reward of finishing the Yosemite puzzle as hearing the waterfall?,Emma.,"The friend who described the reward of finishing the Yosemite puzzle as hearing the waterfall is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,221,False,2025-08-13T21:32:29.001070
495,Manual Entry,What did the group agree to bring to the potluck from their heritage?,"Sarah’s pierogi, Ryan’s spanakopita, Jake’s meatballs with raisins, Emma’s Thai green curry, and Chloe’s veggie chili.","The group agreed that everyone would bring a dish from their heritage to the potluck. If you have more questions about the potluck or anything else, feel free to ask!",0.0,False,166,False,2025-08-13T21:32:54.274094
496,Manual Entry,Who makes the inside joke that their guitar’s showerhead gives them a standing ovation?,Jake.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T21:34:29.379372
497,Manual Entry,Which friend sewed curtains because the old ones were too short?,Chloe.,"The friend who sewed curtains because the old ones were too short is simply referred to as ""friend"" in the knowledge graph. If you have more questions or need further details, feel free to ask!",0.0,False,193,False,2025-08-13T21:34:44.452145
498,Manual Entry,Who started making Italian meatballs with a secret ingredient?,Jake.,"Jake is the one who started making Italian meatballs with a secret ingredient, which is raisins. If you have more questions about Jake or anything else, feel free to ask!",0.0,False,170,False,2025-08-13T21:34:56.780058
499,Manual Entry,Who built a pillow fort and said it reminded them of camping?,Sarah.,"Emma shared an activity of building a pillow fort with her nephew, and it reminded her of camping. If you have more questions about Emma or anything else, feel free to ask!",0.0,False,172,False,2025-08-13T21:36:01.461018
500,Manual Entry,What souvenir did Chloe bring back from London for Sarah?,British shortbread.,Error: Failed after 3 attempts,0.0,False,30,True,2025-08-13T21:37:36.555829
501,Manual Entry,What souvenir did Chloe bring back from London for Jake?,A Sherlock Holmes hat keychain.,"Chloe brought back a souvenir for Jake from London, which was Kona coffee beans. If you have more questions about Chloe, Jake, or anything else, feel free to ask!",0.2,False,162,False,2025-08-13T21:38:25.062484
502,Manual Entry,Who smelled like pesto after volunteering at the community garden?,Ryan.,"Ryan smelled like pesto after volunteering at the community garden. If you have more questions about Ryan or anything else, feel free to ask!",0.0,False,141,False,2025-08-13T21:38:56.973490
